gid,pid,off,def,type,dseq,len,qtr,min,sec,secl,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,player,loc,seas,wk,day,v,h,stad,temp,humd,wspd,wdir,cond,surf
4551,746148,SEA,SF,RUSH,7,40,4,1,21,81,12,9,3,0,2,12,51,3,0,0,0,RW-3850,NL,2017,2,SUN,SF,SEA,CenturyLink Field,65,60,12,S,Mostly Cloudy,FieldTurf
4551,746149,SEA,SF,RUSH,8,25,4,0,41,41,12,9,3,0,3,14,49,3,0,0,0,RW-3850,NL,2017,2,SUN,SF,SEA,CenturyLink Field,65,60,12,S,Mostly Cloudy,FieldTurf
4566,748479,SEA,TEN,RUSH,1,32,1,13,36,3516,0,0,3,3,1,10,20,1,0,0,0,CC-0750,RG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748480,SEA,TEN,PASS,2,3,1,13,4,3484,0,0,3,3,2,10,20,1,0,1,0,PR-0150,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748481,SEA,TEN,PASS,3,16,1,13,1,3481,0,0,3,3,3,10,20,1,0,1,0,CP-2550,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748487,SEA,TEN,RUSH,1,32,1,11,8,3368,0,0,3,3,1,10,12,1,0,1,0,RW-3850,LE,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748488,SEA,TEN,PASS,2,6,1,10,36,3336,0,0,3,3,2,7,15,1,0,1,0,DB-0500,DL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748489,SEA,TEN,PASS,3,32,1,10,30,3330,0,0,3,3,3,7,15,1,0,1,0,JG-2900,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748495,SEA,TEN,PASS,1,38,1,9,20,3260,0,0,3,3,1,10,35,2,1,0,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748496,SEA,TEN,RUSH,2,31,1,8,42,3222,0,0,3,3,1,10,48,3,0,0,0,CC-0750,RG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748497,SEA,TEN,RUSH,3,33,1,8,11,3191,0,0,3,3,2,5,53,3,1,0,0,CC-0750,LT,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748498,SEA,TEN,PASS,4,9,1,7,38,3158,0,0,3,3,1,10,59,3,0,0,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748499,SEA,TEN,PASS,5,6,1,7,29,3149,0,0,3,3,2,10,59,3,0,1,0,CP-2550,DR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748500,SEA,TEN,PASS,6,6,1,7,23,3143,0,0,3,3,3,10,59,3,0,1,0,DB-0500,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748506,SEA,TEN,RUSH,1,24,1,5,38,3038,0,0,3,3,1,10,19,1,0,0,0,CP-2550,LT,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748507,SEA,TEN,RUSH,2,37,1,5,14,3014,0,0,3,3,2,4,25,2,0,1,1,CP-2550,MD,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748508,SEA,TEN,RUSH,3,42,1,4,37,2977,0,0,3,3,3,1,28,2,0,0,0,CC-0750,RT,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748525,SEA,TEN,PASS,1,6,2,13,23,2603,0,3,3,2,1,10,25,2,0,1,0,JG-2900,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748526,SEA,TEN,RUSH,2,37,2,13,15,2595,0,3,3,2,2,10,25,2,0,0,0,RW-3850,MD,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748527,SEA,TEN,PASS,3,6,2,12,38,2558,0,3,3,1,3,10,25,2,0,1,0,PR-0150,DL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748543,SEA,TEN,PASS,1,32,2,5,51,2151,0,6,3,1,1,10,25,2,0,0,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748544,SEA,TEN,RUSH,2,40,2,5,23,2123,0,6,3,1,2,8,27,2,0,0,0,CC-0750,RT,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748546,SEA,TEN,PASS,3,36,2,4,24,2064,0,6,3,1,3,10,25,2,0,1,0,,,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748552,SEA,TEN,PASS,1,6,2,2,4,1924,0,6,3,1,1,10,14,1,1,1,0,DB-0500,DL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748553,SEA,TEN,PASS,2,29,2,1,58,1918,0,6,3,1,1,10,50,3,1,1,0,CP-2550,DL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748554,SEA,TEN,PASS,3,4,2,1,29,1889,0,6,3,1,1,4,96,5,0,1,1,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748555,SEA,TEN,PASS,4,4,2,1,25,1885,0,6,3,1,2,4,96,5,0,0,0,JG-2900,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748556,SEA,TEN,PASS,5,6,2,1,21,1881,0,6,3,1,3,4,96,5,1,1,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748568,SEA,TEN,RUSH,1,35,3,15,0,1800,7,9,3,3,1,10,25,2,0,0,0,CC-0750,RG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748569,SEA,TEN,RUSH,2,43,3,14,23,1763,7,9,3,3,2,9,26,2,0,1,0,CC-0750,LT,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748570,SEA,TEN,PASS,3,37,3,13,40,1720,7,9,3,3,3,4,31,2,1,1,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748571,SEA,TEN,PASS,4,30,3,13,3,1683,7,9,3,3,1,10,40,2,0,0,0,DB-0500,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748572,SEA,TEN,RUSH,5,29,3,12,33,1653,7,9,3,3,2,1,49,3,1,0,0,CC-0750,LG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748573,SEA,TEN,RUSH,6,41,3,12,4,1624,7,9,3,3,1,10,56,3,0,0,0,CC-0750,RG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748574,SEA,TEN,PASS,7,30,3,11,23,1583,7,9,3,3,2,3,63,4,1,1,0,JG-2900,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748575,SEA,TEN,RUSH,8,38,3,10,53,1553,7,9,3,3,1,10,89,5,0,1,0,CP-2550,RG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748576,SEA,TEN,PASS,9,6,3,10,15,1515,7,9,3,3,2,9,90,5,1,0,0,CC-0750,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748586,SEA,TEN,PASS,1,7,3,7,33,1353,14,16,3,3,1,10,25,2,0,1,0,CP-2550,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748587,SEA,TEN,RUSH,2,42,3,7,26,1346,14,16,3,3,2,10,25,2,0,0,0,CC-0750,LE,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748588,SEA,TEN,PASS,3,4,3,6,44,1304,14,16,3,3,3,9,26,2,0,1,0,DB-0500,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748598,SEA,TEN,RUSH,1,35,3,3,50,1130,14,23,3,3,1,10,25,2,0,1,0,RW-3850,LE,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748599,SEA,TEN,PASS,2,27,3,3,19,1099,14,23,3,3,2,7,28,2,1,1,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748600,SEA,TEN,RUSH,3,41,3,2,52,1072,14,23,3,3,1,10,41,3,0,0,0,CC-0750,RT,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748601,SEA,TEN,PASS,4,4,3,2,11,1031,14,23,3,3,2,11,40,2,0,1,0,PR-0150,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748602,SEA,TEN,PASS,5,8,3,2,7,1027,14,23,3,3,3,11,40,2,0,1,0,LW-1450,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748607,SEA,TEN,PASS,1,32,3,1,34,994,14,30,3,3,1,10,25,2,0,1,0,JG-2900,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748608,SEA,TEN,RUSH,2,36,3,1,16,976,14,30,3,3,2,2,33,2,0,1,0,CP-2550,LG,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748609,SEA,TEN,PASS,3,27,3,0,40,940,14,30,3,3,3,3,32,2,1,1,0,DB-0500,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748610,SEA,TEN,PASS,4,32,3,0,13,913,14,30,3,3,1,10,37,2,0,0,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748611,SEA,TEN,PASS,5,28,4,15,0,900,14,30,3,3,2,3,44,3,1,1,0,DB-0500,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748612,SEA,TEN,PASS,6,4,4,14,32,872,14,30,3,3,1,10,51,3,0,1,0,PR-0150,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748613,SEA,TEN,PASS,7,22,4,14,28,868,14,30,3,3,2,10,51,3,1,1,0,PR-0150,DR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748614,SEA,TEN,PASS,8,7,4,14,6,846,14,30,3,3,1,10,73,4,1,0,0,LW-1450,DR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748626,SEA,TEN,PASS,1,32,4,10,0,600,20,33,3,3,1,10,25,2,1,0,0,TL-1025,DL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748627,SEA,TEN,RUSH,2,29,4,9,34,574,20,33,3,3,1,10,41,3,0,1,1,RW-3850,LE,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748628,SEA,TEN,PASS,3,15,4,9,5,545,20,33,3,3,2,4,47,3,1,1,0,JG-2900,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748629,SEA,TEN,PASS,4,25,4,8,50,530,20,33,3,3,1,10,55,3,1,1,1,CP-2550,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748630,SEA,TEN,PASS,5,21,4,8,25,505,20,33,3,3,1,10,66,4,1,1,1,LW-1450,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748631,SEA,TEN,PASS,6,5,4,8,4,484,20,33,3,3,1,10,84,5,0,1,1,PR-0150,DL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748632,SEA,TEN,PASS,7,6,4,7,59,479,20,33,2,3,2,10,84,5,0,1,0,,NL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748633,SEA,TEN,PASS,8,33,4,7,53,473,20,33,2,3,3,27,67,4,0,1,0,JG-2900,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748634,SEA,TEN,PASS,9,9,4,7,20,440,20,33,2,3,4,22,72,4,0,1,0,JG-2900,DR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748640,SEA,TEN,RUSH,1,27,4,5,9,309,20,33,2,3,1,10,28,2,1,1,0,RW-3850,RE,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748641,SEA,TEN,PASS,2,21,4,4,42,282,20,33,2,3,1,10,39,2,1,1,0,JG-2900,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748642,SEA,TEN,PASS,3,28,4,4,21,261,20,33,2,3,1,10,50,3,0,1,1,CC-0750,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748643,SEA,TEN,RUSH,4,25,4,3,53,233,20,33,2,3,2,2,58,3,0,1,0,RW-3850,MD,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748644,SEA,TEN,PASS,5,8,4,3,28,208,20,33,2,3,3,6,54,3,0,1,1,TL-1025,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748645,SEA,TEN,PASS,6,30,4,3,20,200,20,33,2,3,4,6,54,3,1,1,0,TL-1025,SR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748646,SEA,TEN,PASS,7,18,4,2,50,170,20,33,2,3,1,10,68,4,1,0,0,JG-2900,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748647,SEA,TEN,PASS,8,8,4,2,32,152,20,33,2,3,1,10,81,5,0,1,1,AD-0212,DR,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748648,SEA,TEN,PASS,9,18,4,2,24,144,20,33,2,3,2,10,81,5,0,1,0,LW-1450,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748649,SEA,TEN,RUSH,10,7,4,2,6,126,20,33,2,3,3,2,89,5,1,1,0,RW-3850,MD,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748650,SEA,TEN,PASS,11,4,4,1,59,119,20,33,2,3,1,8,92,5,0,1,0,JG-2900,SM,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4566,748651,SEA,TEN,PASS,12,5,4,1,55,115,20,33,1,3,2,8,92,5,1,1,0,PR-0150,SL,2017,3,SUN,SEA,TEN,Nissan Stadium,88,97,4,e,Sunny,Grass
4585,751654,SEA,IND,RUSH,1,30,1,12,3,3423,0,0,3,3,1,10,37,2,0,0,0,CC-0750,RG,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751655,SEA,IND,RUSH,2,35,1,11,33,3393,0,0,3,3,2,10,37,2,0,0,0,EL-0010,LT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751656,SEA,IND,PASS,3,34,1,10,58,3358,0,0,3,3,3,8,39,2,1,1,0,DB-0500,DR,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751657,SEA,IND,PASS,4,23,1,10,24,3324,0,0,3,3,1,10,66,4,0,1,0,DB-0500,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751658,SEA,IND,RUSH,5,38,1,10,1,3301,0,0,3,3,2,6,70,4,0,0,0,TL-1025,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751659,SEA,IND,RUSH,6,20,1,9,23,3263,0,0,3,3,3,4,72,4,0,1,0,RW-3850,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751670,SEA,IND,RUSH,1,34,1,4,52,2992,3,0,3,3,1,10,1,1,0,0,0,EL-0010,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751671,SEA,IND,RUSH,2,40,1,4,18,2958,3,0,3,3,2,10,1,1,0,0,0,EL-0010,RG,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751672,SEA,IND,PASS,3,5,1,3,38,2918,3,0,3,3,3,5,6,1,0,1,0,,,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751678,SEA,IND,PASS,1,30,1,2,8,2828,3,2,3,3,1,10,25,2,0,0,0,CC-0750,SM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751679,SEA,IND,RUSH,2,31,1,1,38,2798,3,2,3,3,2,2,33,2,0,0,0,CC-0750,LE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751680,SEA,IND,RUSH,3,29,1,1,7,2767,3,2,3,3,3,1,34,2,1,1,0,CC-0750,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751681,SEA,IND,PASS,4,29,1,0,38,2738,3,2,3,3,1,10,45,3,0,0,0,AD-0212,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751682,SEA,IND,PASS,5,32,1,0,9,2709,3,2,3,3,2,5,50,3,0,0,0,AD-0212,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751684,SEA,IND,PASS,6,40,2,14,27,2667,3,2,3,3,3,18,37,2,0,1,0,TL-1025,SM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751707,SEA,IND,RUSH,1,35,2,5,25,2125,10,8,2,3,1,10,25,2,0,0,0,CC-0750,LT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751708,SEA,IND,RUSH,2,39,2,4,47,2087,10,8,2,3,2,10,25,2,0,1,0,RW-3850,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751709,SEA,IND,RUSH,3,27,2,4,8,2048,10,8,2,3,3,2,33,2,1,1,0,RW-3850,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751710,SEA,IND,PASS,4,7,2,3,41,2021,10,8,2,3,1,10,37,2,0,0,0,JG-2900,DL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751722,SEA,IND,PASS,1,7,2,0,24,1824,10,15,2,1,1,10,25,2,0,1,0,CC-0750,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751723,SEA,IND,PASS,2,4,2,0,17,1817,10,15,2,1,2,1,34,2,1,1,1,JG-2900,SM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751724,SEA,IND,PASS,3,8,2,0,13,1813,10,15,1,1,1,10,44,3,1,1,0,PR-0150,DL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751727,SEA,IND,PASS,1,36,3,14,54,1794,10,15,3,3,1,10,16,1,0,1,0,TL-1025,SM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751731,SEA,IND,RUSH,2,23,3,13,28,1708,10,15,3,3,1,10,19,1,1,0,0,CC-0750,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751732,SEA,IND,PASS,3,33,3,13,5,1685,10,15,3,3,1,10,37,2,1,0,0,PR-0150,DM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751733,SEA,IND,RUSH,4,38,3,12,32,1652,10,15,3,3,1,10,58,3,0,1,0,CC-0750,LT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751734,SEA,IND,RUSH,5,36,3,11,54,1614,10,15,3,3,2,5,63,4,0,0,0,CC-0750,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751735,SEA,IND,RUSH,6,28,3,11,18,1578,10,15,3,3,3,2,66,4,1,1,0,CC-0750,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751737,SEA,IND,PASS,7,7,3,10,22,1522,10,15,3,3,1,10,77,4,0,0,0,TL-1025,DR,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751738,SEA,IND,PASS,8,5,3,10,15,1515,10,15,3,3,2,10,77,4,0,1,0,AD-0212,DR,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751739,SEA,IND,RUSH,9,47,3,10,10,1510,10,15,3,3,3,10,77,4,1,1,0,RW-3850,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751747,SEA,IND,PASS,1,36,3,7,57,1377,18,15,3,3,1,10,6,1,0,1,0,AD-0212,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751748,SEA,IND,RUSH,2,35,3,7,21,1341,18,15,3,3,2,5,11,1,1,0,0,TL-1025,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751749,SEA,IND,PASS,3,7,3,6,46,1306,18,15,3,3,1,10,33,2,0,0,0,AD-0212,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751750,SEA,IND,RUSH,4,38,3,6,39,1299,18,15,3,3,2,10,33,2,0,1,0,CC-0750,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751751,SEA,IND,PASS,5,12,3,6,1,1261,18,15,3,3,3,7,36,2,0,1,0,JG-2900,DM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751757,SEA,IND,PASS,1,18,3,4,52,1192,18,18,3,3,1,10,25,2,0,1,0,TL-1025,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751758,SEA,IND,RUSH,2,36,3,4,34,1174,18,18,3,3,2,5,30,2,0,0,0,EL-0010,RT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751759,SEA,IND,PASS,3,34,3,3,58,1138,18,18,3,3,3,2,33,2,1,1,0,CC-0750,SM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751760,SEA,IND,PASS,4,34,3,3,24,1104,18,18,3,3,1,10,40,2,1,0,0,JG-2900,DL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751761,SEA,IND,PASS,5,31,3,2,50,1070,18,18,3,3,1,10,73,4,0,1,0,JG-2900,DL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751762,SEA,IND,RUSH,6,7,3,2,19,1039,18,18,3,3,2,13,70,4,1,0,0,JM-3475,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751772,SEA,IND,RUSH,1,36,3,1,2,962,32,18,3,3,1,10,26,2,0,0,0,CC-0750,RT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751773,SEA,IND,RUSH,2,35,3,0,26,926,32,18,3,3,2,8,28,2,0,0,0,EL-0010,RT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751774,SEA,IND,PASS,3,44,4,15,0,900,32,18,3,3,3,9,27,2,1,1,0,TL-1025,DM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751775,SEA,IND,RUSH,4,30,4,14,16,856,32,18,3,3,1,10,68,4,1,1,0,JM-3475,RE,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751776,SEA,IND,RUSH,5,37,4,13,46,826,32,18,3,3,1,10,78,4,0,0,0,JM-3475,LT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751777,SEA,IND,PASS,6,33,4,13,9,789,32,18,3,3,2,12,76,4,0,1,0,DB-0500,SR,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751778,SEA,IND,PASS,7,33,4,12,36,756,32,18,3,2,3,8,80,5,1,1,0,JG-2900,SM,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751779,SEA,IND,RUSH,8,41,4,12,3,723,32,18,3,2,1,6,94,5,0,0,0,JM-3475,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751780,SEA,IND,PASS,9,6,4,11,22,682,32,18,3,2,2,6,94,5,1,0,0,LW-1450,SR,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751789,SEA,IND,RUSH,1,43,4,9,18,558,39,18,3,2,1,10,16,1,1,0,0,EL-0010,MD,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751790,SEA,IND,RUSH,2,41,4,8,35,515,39,18,3,2,1,10,27,2,0,0,0,CC-0750,RT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751791,SEA,IND,RUSH,3,40,4,7,54,474,39,18,3,2,2,7,30,2,0,0,0,EL-0010,RG,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751792,SEA,IND,PASS,4,37,4,7,14,434,39,18,3,2,3,4,33,2,1,1,0,PR-0150,SL,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751793,SEA,IND,RUSH,5,35,4,6,37,397,39,18,3,2,1,10,40,2,0,0,0,CC-0750,LT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
4585,751794,SEA,IND,RUSH,6,38,4,6,2,362,39,18,3,2,2,10,40,2,0,0,0,EL-0010,LT,2017,4,SN,IND,SEA,CenturyLink Field,61,54,8,NNW,Clear,FieldTurf
